energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id,mood_score,intensity,dance_index,acoustic_score,rap_score,text,combined_text
0.7642630945274639,0.5653778767076312,0.7188612099644127,pop,0.8603409141483823,0.305,0.977735368956743,Chappell Roan,4,0.0421,88,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,The Rise and Fall of a Midwest Princess,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,2023-09-22,0.0,0EiI8ylL0FmWWpgHVTsZjZ,1,6,184841,0.0187,4xdBrk0nFZaP54vvZj0yx7,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.877,3.770617,0.720955,0.0187,0.0318697,Chappell Roan pop mainstream,Chappell Roan pop mainstream mood 0.877
0.9261425145944415,0.32224113528241777,0.505338078291815,pop,0.9095865414571187,0.488,0.4942748091603054,Lady Gaga,4,0.117,86,https://api.spotify.com/v1/tracks/19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/19KlZwqlT3fguP2BeHF1Q1,19KlZwqlT3fguP2BeHF1Q1,Disease,2024-10-25,0.0,52BWvTRMsPqjHzrbQomgwP,0,11,229997,0.0513,19KlZwqlT3fguP2BeHF1Q1,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.6674,2.538256,0.5334675,0.0513,0.10728900000000001,Lady Gaga pop mainstream,Lady Gaga pop mainstream mood 0.6674
0.7946154857900222,0.37805752480001004,0.7093712930011862,pop,0.8832613823490143,0.312,0.6755725190839695,LISA,4,0.116,82,https://api.spotify.com/v1/tracks/5G345YEhvleYxQLfYUlEFv,spotify:track:5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/5G345YEhvleYxQLfYUlEFv,5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),2024-10-08,0.0,1OGxb1Z5KDBVOwDtyKu8wz,0,5,155757,0.126,5G345YEhvleYxQLfYUlEFv,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.718,3.1094370000000002,0.6418474999999999,0.126,0.09129200000000001,LISA pop mainstream,LISA pop mainstream mood 0.718
0.8512732828134643,0.4536578066253905,0.5729537366548042,pop,0.8521741065467978,0.164,0.7540288379983037,Morgan Wallen,4,0.0284,86,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,2024-10-18,0.000118,0TxewlKVKdpP18dGg279ep,0,5,204829,0.00948,7hR22TOX3RorxJPcsz5Wbo,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.7847999999999999,4.508363999999999,0.61466,0.009362,0.0239412,Morgan Wallen pop mainstream,Morgan Wallen pop mainstream mood 0.7847999999999999
0.40914011675553175,0.4154742086131324,0.4673784104389086,pop,0.8041301348524634,0.133,0.3214588634435963,Gracie Abrams,3,0.033,90,https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy,spotify:track:51rfRCiUSvxXlCSCfIztBy,The Secret of Us,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",2024-06-21,0.0,56bdWeO40o3WfAD2Lja4dl,1,10,157147,0.656,51rfRCiUSvxXlCSCfIztBy,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.3652,3.047842,0.5548500000000001,0.656,0.013398000000000002,Gracie Abrams pop mainstream,Gracie Abrams pop mainstream mood 0.3652
0.7895567539129291,0.4407387316610864,0.7010676156583628,pop,0.781387689705817,0.225,0.6575487701441901,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",4,0.042,86,https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4,spotify:track:1BJJbSX6muJVF2AK7uH1x4,Move,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4,1BJJbSX6muJVF2AK7uH1x4,Move,2024-06-07,0.336,4M8ThNHbNjda2cPwL8XZHS,0,8,177599,0.0563,1BJJbSX6muJVF2AK7uH1x4,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.7058,6.669678,0.6634800000000001,-0.2797,0.032844000000000005,"Adam Port, Stryv, Keinemusik, Orso, Malachiii pop mainstream","Adam Port, Stryv, Keinemusik, Orso, Malachiii pop mainstream mood 0.7058"
0.8199091451754875,0.191946777401595,0.43772241992882555,pop,0.8824825314878277,0.444,0.6670907548770145,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4,0.461,88,https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,spotify:track:3tFed7YsjGnIfxeLEQwx3R,CHROMAKOPIA,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",2024-10-28,0.0,0U28P0QVB1QRxpqp5IHOlH,1,1,255916,0.285,3tFed7YsjGnIfxeLEQwx3R,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.7232000000000001,3.236632,0.45272500000000004,0.285,0.37433200000000005,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne pop mainstream","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne pop mainstream mood 0.7232000000000001"
0.7672983336537197,0.34083412830536913,0.6702253855278765,pop,0.8492812319195336,0.185,0.6946564885496184,Sabrina Carpenter,4,0.0285,90,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,2qSkIjg1o9h3YT9RAgYN75,Espresso,2024-04-12,6.54e-05,5quMTd5zeI9yW5UDua8wS4,1,0,175459,0.107,2qSkIjg1o9h3YT9RAgYN75,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.718,4.163279999999999,0.6104225,0.1069346,0.021660000000000002,Sabrina Carpenter pop mainstream,Sabrina Carpenter pop mainstream mood 0.718
0.7318872105140684,0.4220085669927612,0.8991696322657176,pop,0.8602741555031377,0.0815,0.8515691263782867,JENNIE,4,0.0432,89,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,1.15e-05,3e5tDT1kfaAGx10yOjIDgW,0,10,136627,0.00434,2CspwnypzT7rcWI9RfsoSb,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.7928,3.6134,0.7394700000000001,0.0043285,0.03132,JENNIE pop mainstream,JENNIE pop mainstream mood 0.7928
0.5679842976962535,0.34731237101189033,0.826809015421115,pop,0.8467221505184922,0.139,0.3267599660729432,"Rauw Alejandro, Bad Bunny",4,0.204,82,https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U,spotify:track:0l0vcZMU7AOeQmUIREoI2U,Cosa Nuestra,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/0l0vcZMU7AOeQmUIREoI2U,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,2024-11-15,1.27e-05,0aX0UXrHG2ceYIxTQcqJdA,0,4,182857,0.528,0l0vcZMU7AOeQmUIREoI2U,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.431,3.148859,0.67902,0.5279873,0.11485199999999998,"Rauw Alejandro, Bad Bunny pop mainstream","Rauw Alejandro, Bad Bunny pop mainstream mood 0.431"
0.6337478120984632,0.4406639107636097,0.7366548042704626,pop,0.821754417197027,0.221,0.30343511450381677,Don Toliver,4,0.101,85,https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,HARDSTONE PSYCHO,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2c7z5oRcPBbqRaBY2mLWcf,2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,2024-06-14,0.0209,0Kzb3u6kMnOJOZXYFSk33F,0,4,217333,0.189,2c7z5oRcPBbqRaBY2mLWcf,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.44380000000000003,4.21702,0.67845,0.1681,0.063428,Don Toliver pop mainstream,Don Toliver pop mainstream mood 0.44380000000000003
0.8634142393184876,0.4905819195301249,0.5954922894424673,pop,0.8630335128399128,0.245,0.7381255301102629,"Post Malone, Morgan Wallen",4,0.0264,84,https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP,spotify:track:7221xIgOnuakPdLqT0F3nP,I Had Some Help,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),2024-05-10,0.0,1woYXxyyxTQJ0E0AhZE6mj,1,7,178206,0.00757,7221xIgOnuakPdLqT0F3nP,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.7806,4.1553,0.638965,0.00757,0.022572,"Post Malone, Morgan Wallen pop mainstream","Post Malone, Morgan Wallen pop mainstream mood 0.7806"
0.6256538410951142,0.4223203207322473,0.7176749703440094,pop,0.8486804041123326,0.0398,0.9533502968617473,Hozier,4,0.0412,77,https://api.spotify.com/v1/tracks/4IadxL6BUymXlh8RCJJu7T,spotify:track:4IadxL6BUymXlh8RCJJu7T,Unheard,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,4IadxL6BUymXlh8RCJJu7T,Too Sweet,2024-03-22,0.000809,1KZC0cX0qq6hodR9YVgh9F,1,10,251424,0.0295,4IadxL6BUymXlh8RCJJu7T,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.8084,3.4131,0.663095,0.028690999999999998,0.025544,Hozier pop mainstream,Hozier pop mainstream mood 0.8084
0.3413531096024848,0.30354838106283094,0.6749703440094899,pop,0.7350349370243447,0.12,0.44762510602205263,The Marías,4,0.0278,84,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,Submarine,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,2024-05-31,0.0814,03guxdOi12XJbnvxvxbpwG,1,7,236907,0.552,3siwsiaEoU4Kuuc9WKMUy5,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.40980000000000005,3.597468,0.5974725,0.4706,0.0094242,The Marías pop mainstream,The Marías pop mainstream mood 0.40980000000000005
0.6570179787330912,0.3949483424053672,0.6619217081850532,pop,0.8161244381147359,0.0787,0.46246819338422396,"Oscar Maydon, Fuerza Regida",3,0.0784,93,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,Tu Boda,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,1cOboCuWYI2osTOfolMRS6,Tu Boda,2024-09-26,1.36e-05,60cQzWfmdg4hyDXrpW6kOA,1,6,225881,0.496,1cOboCuWYI2osTOfolMRS6,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.5429999999999999,4.536168,0.62862,0.4959864,0.0510384,"Oscar Maydon, Fuerza Regida pop mainstream","Oscar Maydon, Fuerza Regida pop mainstream mood 0.5429999999999999"
0.6064306599621607,0.4656915009695542,0.5919335705812574,pop,0.8347946059014644,0.11,0.31509754028838,Myles Smith,4,0.0295,88,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10,3Vr3zh0r7ALn8VLqCiRR10,Stargazing,2024-05-10,0.0,3VNxRarx9HUI5w7DHv0TBj,0,1,172533,0.246,3Vr3zh0r7ALn8VLqCiRR10,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.4396,3.6835289999999996,0.6274850000000001,0.246,0.0177295,Myles Smith pop mainstream,Myles Smith pop mainstream mood 0.4396
0.6974878337498356,0.734017944545245,0.8303677342823249,pop,0.8772308513952557,0.282,0.7084393553859203,"GloRilla, Sexyy Red",4,0.363,70,https://api.spotify.com/v1/tracks/4VI2Y5xg4gYynQqNQNQbTN,spotify:track:4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4VI2Y5xg4gYynQqNQNQbTN,4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),2024-10-10,0.0,2PzoiaGTcK3NfnMgHFd7QC,1,1,149461,0.00586,4VI2Y5xg4gYynQqNQNQbTN,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.6981999999999999,2.917402,0.8355725,0.00586,0.250833,"GloRilla, Sexyy Red pop mainstream","GloRilla, Sexyy Red pop mainstream mood 0.6981999999999999"
0.6519592468559982,0.4148631712837397,0.6037959667852906,pop,0.7857270016467133,0.074,0.27586938083121293,Ariana Grande,4,0.0427,81,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,spotify:track:46kspZSY3aKmwQe7O77fCC,eternal sunshine,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/46kspZSY3aKmwQe7O77fCC,46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),2024-03-08,3.04e-05,71PfP4E9roOXAudea1aPGw,1,5,228639,0.0615,46kspZSY3aKmwQe7O77fCC,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.4354,5.383764,0.612105,0.0614696,0.027584200000000003,Ariana Grande pop mainstream,Ariana Grande pop mainstream mood 0.4354
0.4749036311577413,0.3474433075824745,0.39857651245551595,pop,0.8445191152254218,0.14,0.19529262086513996,Benson Boone,3,0.0603,85,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,2024-01-18,0.0,29aSKB1qPEbN0Qf9OPSQpw,1,10,180304,0.151,6tNQ70jh4OwmPGpYy6R2o9,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,0.3198,2.680932,0.4985725,0.151,0.028401299999999997,Benson Boone pop mainstream,Benson Boone pop mainstream mood 0.3198
